participant_id,country,gender,age,age_group,religion,environment,year,wave,survey
13723,Poland,Male,43.0,36-45,,,1989,2,WVS_Wave_2
13724,Poland,Female,57.0,56-65,,,1989,2,WVS_Wave_2
13725,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13726,Poland,Male,31.0,26-35,,,1989,2,WVS_Wave_2
13727,Poland,Female,58.0,56-65,,,1989,2,WVS_Wave_2
13728,Poland,Male,31.0,26-35,,,1989,2,WVS_Wave_2
13729,Poland,Male,64.0,56-65,,,1989,2,WVS_Wave_2
13730,Poland,Male,67.0,66+,,,1989,2,WVS_Wave_2
13731,Poland,Male,37.0,36-45,,,1989,2,WVS_Wave_2
13732,Poland,Female,43.0,36-45,,,1989,2,WVS_Wave_2
13733,Poland,Male,60.0,56-65,,,1989,2,WVS_Wave_2
13734,Poland,Male,35.0,26-35,,,1989,2,WVS_Wave_2
13735,Poland,Male,34.0,26-35,,,1989,2,WVS_Wave_2
13736,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
13737,Poland,Male,50.0,46-55,,,1989,2,WVS_Wave_2
13738,Poland,Male,22.0,18-25,,,1989,2,WVS_Wave_2
13739,Poland,Female,57.0,56-65,,,1989,2,WVS_Wave_2
13740,Poland,Male,31.0,26-35,,,1989,2,WVS_Wave_2
13741,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13742,Poland,Female,46.0,46-55,,,1989,2,WVS_Wave_2
13743,Poland,Female,17.0,Under 18,,,1989,2,WVS_Wave_2
13744,Poland,Female,64.0,56-65,,,1989,2,WVS_Wave_2
13745,Poland,Female,42.0,36-45,,,1989,2,WVS_Wave_2
13746,Poland,Female,31.0,26-35,,,1989,2,WVS_Wave_2
13747,Poland,Female,56.0,56-65,,,1989,2,WVS_Wave_2
13748,Poland,Female,60.0,56-65,,,1989,2,WVS_Wave_2
13749,Poland,Female,40.0,36-45,,,1989,2,WVS_Wave_2
13750,Poland,Male,38.0,36-45,,,1989,2,WVS_Wave_2
13751,Poland,Male,34.0,26-35,,,1989,2,WVS_Wave_2
13752,Poland,Male,54.0,46-55,,,1989,2,WVS_Wave_2
13753,Poland,Female,52.0,46-55,,,1989,2,WVS_Wave_2
13754,Poland,Female,33.0,26-35,,,1989,2,WVS_Wave_2
13755,Poland,Female,70.0,66+,,,1989,2,WVS_Wave_2
13756,Poland,Male,55.0,46-55,,,1989,2,WVS_Wave_2
13757,Poland,Male,21.0,18-25,,,1989,2,WVS_Wave_2
13758,Poland,Female,38.0,36-45,,,1989,2,WVS_Wave_2
13759,Poland,Male,27.0,26-35,,,1989,2,WVS_Wave_2
13760,Poland,Male,33.0,26-35,,,1989,2,WVS_Wave_2
13761,Poland,Female,35.0,26-35,,,1989,2,WVS_Wave_2
13762,Poland,Male,43.0,36-45,,,1989,2,WVS_Wave_2
13763,Poland,Female,65.0,56-65,,,1989,2,WVS_Wave_2
13764,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13765,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13766,Poland,Male,63.0,56-65,,,1989,2,WVS_Wave_2
13767,Poland,Male,75.0,66+,,,1989,2,WVS_Wave_2
13768,Poland,Female,59.0,56-65,,,1989,2,WVS_Wave_2
13769,Poland,Male,41.0,36-45,,,1989,2,WVS_Wave_2
13770,Poland,Female,55.0,46-55,,,1989,2,WVS_Wave_2
13771,Poland,Male,61.0,56-65,,,1989,2,WVS_Wave_2
13772,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13773,Poland,Male,31.0,26-35,,,1989,2,WVS_Wave_2
13774,Poland,Male,56.0,56-65,,,1989,2,WVS_Wave_2
13775,Poland,Female,78.0,66+,,,1989,2,WVS_Wave_2
13776,Poland,Male,46.0,46-55,,,1989,2,WVS_Wave_2
13777,Poland,Male,34.0,26-35,,,1989,2,WVS_Wave_2
13778,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
13779,Poland,Female,18.0,18-25,,,1989,2,WVS_Wave_2
13780,Poland,Male,62.0,56-65,,,1989,2,WVS_Wave_2
13781,Poland,Female,43.0,36-45,,,1989,2,WVS_Wave_2
13782,Poland,Male,24.0,18-25,,,1989,2,WVS_Wave_2
13783,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
13784,Poland,Female,66.0,66+,,,1989,2,WVS_Wave_2
13785,Poland,Male,57.0,56-65,,,1989,2,WVS_Wave_2
13786,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13787,Poland,Female,42.0,36-45,,,1989,2,WVS_Wave_2
13788,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
13789,Poland,Male,52.0,46-55,,,1989,2,WVS_Wave_2
13790,Poland,Male,25.0,18-25,,,1989,2,WVS_Wave_2
13791,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13792,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13793,Poland,Male,64.0,56-65,,,1989,2,WVS_Wave_2
13794,Poland,Female,66.0,66+,,,1989,2,WVS_Wave_2
13795,Poland,Male,63.0,56-65,,,1989,2,WVS_Wave_2
13796,Poland,Female,23.0,18-25,,,1989,2,WVS_Wave_2
13797,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13798,Poland,Female,70.0,66+,,,1989,2,WVS_Wave_2
13799,Poland,Male,78.0,66+,,,1989,2,WVS_Wave_2
13800,Poland,Male,31.0,26-35,,,1989,2,WVS_Wave_2
13801,Poland,Female,42.0,36-45,,,1989,2,WVS_Wave_2
13802,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
13803,Poland,Female,58.0,56-65,,,1989,2,WVS_Wave_2
13804,Poland,Female,16.0,Under 18,,,1989,2,WVS_Wave_2
13805,Poland,Female,38.0,36-45,,,1989,2,WVS_Wave_2
13806,Poland,Female,35.0,26-35,,,1989,2,WVS_Wave_2
13807,Poland,Male,65.0,56-65,,,1989,2,WVS_Wave_2
13808,Poland,Female,39.0,36-45,,,1989,2,WVS_Wave_2
13809,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13810,Poland,Female,64.0,56-65,,,1989,2,WVS_Wave_2
13811,Poland,Female,65.0,56-65,,,1989,2,WVS_Wave_2
13812,Poland,Female,44.0,36-45,,,1989,2,WVS_Wave_2
13813,Poland,Male,62.0,56-65,,,1989,2,WVS_Wave_2
13814,Poland,Female,66.0,66+,,,1989,2,WVS_Wave_2
13815,Poland,Male,28.0,26-35,,,1989,2,WVS_Wave_2
13817,Poland,Male,36.0,36-45,,,1989,2,WVS_Wave_2
13818,Poland,Male,77.0,66+,,,1989,2,WVS_Wave_2
13819,Poland,Male,18.0,18-25,,,1989,2,WVS_Wave_2
13820,Poland,Male,36.0,36-45,,,1989,2,WVS_Wave_2
13821,Poland,Female,33.0,26-35,,,1989,2,WVS_Wave_2
13822,Poland,Male,35.0,26-35,,,1989,2,WVS_Wave_2
13823,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
13824,Poland,Male,44.0,36-45,,,1989,2,WVS_Wave_2
13825,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
13826,Poland,Female,79.0,66+,,,1989,2,WVS_Wave_2
13827,Poland,Female,22.0,18-25,,,1989,2,WVS_Wave_2
13828,Poland,Male,18.0,18-25,,,1989,2,WVS_Wave_2
13829,Poland,Male,20.0,18-25,,,1989,2,WVS_Wave_2
13830,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13831,Poland,Male,68.0,66+,,,1989,2,WVS_Wave_2
13832,Poland,Male,66.0,66+,,,1989,2,WVS_Wave_2
13833,Poland,Female,26.0,26-35,,,1989,2,WVS_Wave_2
13834,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13835,Poland,Male,67.0,66+,,,1989,2,WVS_Wave_2
13836,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13837,Poland,Female,62.0,56-65,,,1989,2,WVS_Wave_2
13838,Poland,Male,58.0,56-65,,,1989,2,WVS_Wave_2
13839,Poland,Male,78.0,66+,,,1989,2,WVS_Wave_2
13840,Poland,Male,35.0,26-35,,,1989,2,WVS_Wave_2
13841,Poland,Female,61.0,56-65,,,1989,2,WVS_Wave_2
13842,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
13843,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
13844,Poland,Female,27.0,26-35,,,1989,2,WVS_Wave_2
13845,Poland,Female,49.0,46-55,,,1989,2,WVS_Wave_2
13846,Poland,Female,54.0,46-55,,,1989,2,WVS_Wave_2
13847,Poland,Female,60.0,56-65,,,1989,2,WVS_Wave_2
13848,Poland,Male,33.0,26-35,,,1989,2,WVS_Wave_2
13849,Poland,Male,38.0,36-45,,,1989,2,WVS_Wave_2
13850,Poland,Male,52.0,46-55,,,1989,2,WVS_Wave_2
13851,Poland,Female,22.0,18-25,,,1989,2,WVS_Wave_2
13852,Poland,Male,58.0,56-65,,,1989,2,WVS_Wave_2
13853,Poland,Male,18.0,18-25,,,1989,2,WVS_Wave_2
13854,Poland,Female,49.0,46-55,,,1989,2,WVS_Wave_2
13855,Poland,Male,33.0,26-35,,,1989,2,WVS_Wave_2
13856,Poland,Female,35.0,26-35,,,1989,2,WVS_Wave_2
13857,Poland,Female,56.0,56-65,,,1989,2,WVS_Wave_2
13858,Poland,Female,52.0,46-55,,,1989,2,WVS_Wave_2
13859,Poland,Male,47.0,46-55,,,1989,2,WVS_Wave_2
13860,Poland,Female,28.0,26-35,,,1989,2,WVS_Wave_2
13861,Poland,Male,26.0,26-35,,,1989,2,WVS_Wave_2
13862,Poland,Female,54.0,46-55,,,1989,2,WVS_Wave_2
13863,Poland,Female,55.0,46-55,,,1989,2,WVS_Wave_2
13864,Poland,Female,28.0,26-35,,,1989,2,WVS_Wave_2
13865,Poland,Female,26.0,26-35,,,1989,2,WVS_Wave_2
13866,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
13867,Poland,Male,29.0,26-35,,,1989,2,WVS_Wave_2
13868,Poland,Male,65.0,56-65,,,1989,2,WVS_Wave_2
13869,Poland,Male,48.0,46-55,,,1989,2,WVS_Wave_2
13870,Poland,Male,60.0,56-65,,,1989,2,WVS_Wave_2
13871,Poland,Female,54.0,46-55,,,1989,2,WVS_Wave_2
13872,Poland,Female,35.0,26-35,,,1989,2,WVS_Wave_2
13873,Poland,Female,21.0,18-25,,,1989,2,WVS_Wave_2
13874,Poland,Male,45.0,36-45,,,1989,2,WVS_Wave_2
13875,Poland,Male,44.0,36-45,,,1989,2,WVS_Wave_2
13876,Poland,Male,17.0,Under 18,,,1989,2,WVS_Wave_2
13877,Poland,Female,30.0,26-35,,,1989,2,WVS_Wave_2
13878,Poland,Male,70.0,66+,,,1989,2,WVS_Wave_2
13879,Poland,Female,30.0,26-35,,,1989,2,WVS_Wave_2
13880,Poland,Male,31.0,26-35,,,1989,2,WVS_Wave_2
13881,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13882,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
13883,Poland,Female,31.0,26-35,,,1989,2,WVS_Wave_2
13884,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
13885,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
13886,Poland,Male,17.0,Under 18,,,1989,2,WVS_Wave_2
13887,Poland,Male,38.0,36-45,,,1989,2,WVS_Wave_2
13888,Poland,Female,43.0,36-45,,,1989,2,WVS_Wave_2
13889,Poland,Female,37.0,36-45,,,1989,2,WVS_Wave_2
13890,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13891,Poland,Male,23.0,18-25,,,1989,2,WVS_Wave_2
13892,Poland,Male,38.0,36-45,,,1989,2,WVS_Wave_2
13893,Poland,Female,43.0,36-45,,,1989,2,WVS_Wave_2
13894,Poland,Male,76.0,66+,,,1989,2,WVS_Wave_2
13895,Poland,Male,60.0,56-65,,,1989,2,WVS_Wave_2
13896,Poland,Female,61.0,56-65,,,1989,2,WVS_Wave_2
13897,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
13898,Poland,Male,48.0,46-55,,,1989,2,WVS_Wave_2
13899,Poland,Female,44.0,36-45,,,1989,2,WVS_Wave_2
13900,Poland,Female,44.0,36-45,,,1989,2,WVS_Wave_2
13901,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13902,Poland,Female,54.0,46-55,,,1989,2,WVS_Wave_2
13903,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
13904,Poland,Female,30.0,26-35,,,1989,2,WVS_Wave_2
13905,Poland,Male,61.0,56-65,,,1989,2,WVS_Wave_2
13906,Poland,Female,22.0,18-25,,,1989,2,WVS_Wave_2
13907,Poland,Male,61.0,56-65,,,1989,2,WVS_Wave_2
13908,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13909,Poland,Female,44.0,36-45,,,1989,2,WVS_Wave_2
13910,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
13911,Poland,Male,57.0,56-65,,,1989,2,WVS_Wave_2
13912,Poland,Male,17.0,Under 18,,,1989,2,WVS_Wave_2
13913,Poland,Female,56.0,56-65,,,1989,2,WVS_Wave_2
13914,Poland,Male,25.0,18-25,,,1989,2,WVS_Wave_2
13915,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
13916,Poland,Male,54.0,46-55,,,1989,2,WVS_Wave_2
13917,Poland,Female,49.0,46-55,,,1989,2,WVS_Wave_2
13918,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
13919,Poland,Male,29.0,26-35,,,1989,2,WVS_Wave_2
13920,Poland,Female,66.0,66+,,,1989,2,WVS_Wave_2
13921,Poland,Female,41.0,36-45,,,1989,2,WVS_Wave_2
13922,Poland,Female,61.0,56-65,,,1989,2,WVS_Wave_2
13923,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
13924,Poland,Female,67.0,66+,,,1989,2,WVS_Wave_2
13925,Poland,Female,55.0,46-55,,,1989,2,WVS_Wave_2
13926,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
13927,Poland,Male,18.0,18-25,,,1989,2,WVS_Wave_2
13928,Poland,Female,81.0,66+,,,1989,2,WVS_Wave_2
13929,Poland,Female,41.0,36-45,,,1989,2,WVS_Wave_2
13930,Poland,Male,25.0,18-25,,,1989,2,WVS_Wave_2
13931,Poland,Female,67.0,66+,,,1989,2,WVS_Wave_2
13932,Poland,Male,19.0,18-25,,,1989,2,WVS_Wave_2
13933,Poland,Male,41.0,36-45,,,1989,2,WVS_Wave_2
13934,Poland,Female,55.0,46-55,,,1989,2,WVS_Wave_2
13935,Poland,Male,52.0,46-55,,,1989,2,WVS_Wave_2
13936,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
13937,Poland,Male,20.0,18-25,,,1989,2,WVS_Wave_2
13938,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
13939,Poland,Female,36.0,36-45,,,1989,2,WVS_Wave_2
13940,Poland,Female,39.0,36-45,,,1989,2,WVS_Wave_2
13941,Poland,Female,62.0,56-65,,,1989,2,WVS_Wave_2
13942,Poland,Female,16.0,Under 18,,,1989,2,WVS_Wave_2
13943,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
13944,Poland,Male,40.0,36-45,,,1989,2,WVS_Wave_2
13945,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
13946,Poland,Male,40.0,36-45,,,1989,2,WVS_Wave_2
13947,Poland,Male,69.0,66+,,,1989,2,WVS_Wave_2
13948,Poland,Male,24.0,18-25,,,1989,2,WVS_Wave_2
13949,Poland,Female,39.0,36-45,,,1989,2,WVS_Wave_2
13950,Poland,Female,56.0,56-65,,,1989,2,WVS_Wave_2
13951,Poland,Female,54.0,46-55,,,1989,2,WVS_Wave_2
13952,Poland,Male,19.0,18-25,,,1989,2,WVS_Wave_2
13953,Poland,Male,69.0,66+,,,1989,2,WVS_Wave_2
13954,Poland,Male,24.0,18-25,,,1989,2,WVS_Wave_2
13955,Poland,Male,81.0,66+,,,1989,2,WVS_Wave_2
13956,Poland,Female,24.0,18-25,,,1989,2,WVS_Wave_2
13957,Poland,Female,48.0,46-55,,,1989,2,WVS_Wave_2
13958,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
13959,Poland,Male,66.0,66+,,,1989,2,WVS_Wave_2
13960,Poland,Female,50.0,46-55,,,1989,2,WVS_Wave_2
13961,Poland,Male,42.0,36-45,,,1989,2,WVS_Wave_2
13962,Poland,Male,36.0,36-45,,,1989,2,WVS_Wave_2
13963,Poland,Female,72.0,66+,,,1989,2,WVS_Wave_2
13964,Poland,Female,33.0,26-35,,,1989,2,WVS_Wave_2
13965,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13966,Poland,Male,17.0,Under 18,,,1989,2,WVS_Wave_2
13967,Poland,Female,24.0,18-25,,,1989,2,WVS_Wave_2
13968,Poland,Male,59.0,56-65,,,1989,2,WVS_Wave_2
13969,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
13970,Poland,Male,61.0,56-65,,,1989,2,WVS_Wave_2
13971,Poland,Female,61.0,56-65,,,1989,2,WVS_Wave_2
13972,Poland,Female,25.0,18-25,,,1989,2,WVS_Wave_2
13973,Poland,Male,62.0,56-65,,,1989,2,WVS_Wave_2
13974,Poland,Male,62.0,56-65,,,1989,2,WVS_Wave_2
13975,Poland,Female,27.0,26-35,,,1989,2,WVS_Wave_2
13976,Poland,Male,50.0,46-55,,,1989,2,WVS_Wave_2
13977,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
13978,Poland,Female,60.0,56-65,,,1989,2,WVS_Wave_2
13979,Poland,Female,63.0,56-65,,,1989,2,WVS_Wave_2
13980,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
13981,Poland,Male,65.0,56-65,,,1989,2,WVS_Wave_2
13982,Poland,Male,28.0,26-35,,,1989,2,WVS_Wave_2
13983,Poland,Female,65.0,56-65,,,1989,2,WVS_Wave_2
13984,Poland,Female,68.0,66+,,,1989,2,WVS_Wave_2
13985,Poland,Male,20.0,18-25,,,1989,2,WVS_Wave_2
13986,Poland,Female,48.0,46-55,,,1989,2,WVS_Wave_2
13987,Poland,Male,38.0,36-45,,,1989,2,WVS_Wave_2
13988,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
13989,Poland,Female,60.0,56-65,,,1989,2,WVS_Wave_2
13990,Poland,Male,36.0,36-45,,,1989,2,WVS_Wave_2
13991,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
13992,Poland,Male,50.0,46-55,,,1989,2,WVS_Wave_2
13993,Poland,Male,41.0,36-45,,,1989,2,WVS_Wave_2
13994,Poland,Female,18.0,18-25,,,1989,2,WVS_Wave_2
13995,Poland,Female,30.0,26-35,,,1989,2,WVS_Wave_2
13996,Poland,Female,55.0,46-55,,,1989,2,WVS_Wave_2
13997,Poland,Male,39.0,36-45,,,1989,2,WVS_Wave_2
13998,Poland,Male,58.0,56-65,,,1989,2,WVS_Wave_2
13999,Poland,Female,28.0,26-35,,,1989,2,WVS_Wave_2
14000,Poland,Female,50.0,46-55,,,1989,2,WVS_Wave_2
14001,Poland,Female,72.0,66+,,,1989,2,WVS_Wave_2
14002,Poland,Female,37.0,36-45,,,1989,2,WVS_Wave_2
14003,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
14004,Poland,Female,26.0,26-35,,,1989,2,WVS_Wave_2
14005,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
14006,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
14007,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
14008,Poland,Male,34.0,26-35,,,1989,2,WVS_Wave_2
14009,Poland,Female,32.0,26-35,,,1989,2,WVS_Wave_2
14010,Poland,Male,47.0,46-55,,,1989,2,WVS_Wave_2
14011,Poland,Female,46.0,46-55,,,1989,2,WVS_Wave_2
14012,Poland,Female,36.0,36-45,,,1989,2,WVS_Wave_2
14013,Poland,Female,16.0,Under 18,,,1989,2,WVS_Wave_2
14014,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
14015,Poland,Male,19.0,18-25,,,1989,2,WVS_Wave_2
14016,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
14017,Poland,Female,53.0,46-55,,,1989,2,WVS_Wave_2
14018,Poland,Female,62.0,56-65,,,1989,2,WVS_Wave_2
14019,Poland,Female,37.0,36-45,,,1989,2,WVS_Wave_2
14020,Poland,Male,39.0,36-45,,,1989,2,WVS_Wave_2
14021,Poland,Female,45.0,36-45,,,1989,2,WVS_Wave_2
14022,Poland,Male,16.0,Under 18,,,1989,2,WVS_Wave_2
14023,Poland,Female,23.0,18-25,,,1989,2,WVS_Wave_2
14024,Poland,Female,59.0,56-65,,,1989,2,WVS_Wave_2
14025,Poland,Male,50.0,46-55,,,1989,2,WVS_Wave_2
14026,Poland,Male,60.0,56-65,,,1989,2,WVS_Wave_2
14027,Poland,Female,65.0,56-65,,,1989,2,WVS_Wave_2
14028,Poland,Female,59.0,56-65,,,1989,2,WVS_Wave_2
14029,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
14030,Poland,Male,45.0,36-45,,,1989,2,WVS_Wave_2
14031,Poland,Female,16.0,Under 18,,,1989,2,WVS_Wave_2
14032,Poland,Female,46.0,46-55,,,1989,2,WVS_Wave_2
14033,Poland,Male,73.0,66+,,,1989,2,WVS_Wave_2
14034,Poland,Male,25.0,18-25,,,1989,2,WVS_Wave_2
14035,Poland,Female,39.0,36-45,,,1989,2,WVS_Wave_2
14036,Poland,Female,19.0,18-25,,,1989,2,WVS_Wave_2
14037,Poland,Male,42.0,36-45,,,1989,2,WVS_Wave_2
14038,Poland,Male,47.0,46-55,,,1989,2,WVS_Wave_2
14039,Poland,Female,40.0,36-45,,,1989,2,WVS_Wave_2
14040,Poland,Female,47.0,46-55,,,1989,2,WVS_Wave_2
14041,Poland,Female,55.0,46-55,,,1989,2,WVS_Wave_2
14042,Poland,Female,28.0,26-35,,,1989,2,WVS_Wave_2
14043,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
14044,Poland,Female,38.0,36-45,,,1989,2,WVS_Wave_2
14045,Poland,Female,48.0,46-55,,,1989,2,WVS_Wave_2
14046,Poland,Female,61.0,56-65,,,1989,2,WVS_Wave_2
14047,Poland,Male,36.0,36-45,,,1989,2,WVS_Wave_2
14048,Poland,Male,62.0,56-65,,,1989,2,WVS_Wave_2
14049,Poland,Female,65.0,56-65,,,1989,2,WVS_Wave_2
14050,Poland,Male,64.0,56-65,,,1989,2,WVS_Wave_2
14051,Poland,Female,61.0,56-65,,,1989,2,WVS_Wave_2
14052,Poland,Female,32.0,26-35,,,1989,2,WVS_Wave_2
14053,Poland,Female,28.0,26-35,,,1989,2,WVS_Wave_2
14054,Poland,Female,67.0,66+,,,1989,2,WVS_Wave_2
14055,Poland,Female,35.0,26-35,,,1989,2,WVS_Wave_2
14056,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
14057,Poland,Female,17.0,Under 18,,,1989,2,WVS_Wave_2
14058,Poland,Female,18.0,18-25,,,1989,2,WVS_Wave_2
14059,Poland,Male,30.0,26-35,,,1989,2,WVS_Wave_2
14060,Poland,Female,18.0,18-25,,,1989,2,WVS_Wave_2
14061,Poland,Male,70.0,66+,,,1989,2,WVS_Wave_2
14062,Poland,Female,27.0,26-35,,,1989,2,WVS_Wave_2
14063,Poland,Male,58.0,56-65,,,1989,2,WVS_Wave_2
14064,Poland,Female,46.0,46-55,,,1989,2,WVS_Wave_2
14065,Poland,Female,59.0,56-65,,,1989,2,WVS_Wave_2
14066,Poland,Male,69.0,66+,,,1989,2,WVS_Wave_2
14067,Poland,Male,77.0,66+,,,1989,2,WVS_Wave_2
14068,Poland,Male,33.0,26-35,,,1989,2,WVS_Wave_2
14069,Poland,Female,39.0,36-45,,,1989,2,WVS_Wave_2
14070,Poland,Male,48.0,46-55,,,1989,2,WVS_Wave_2
14071,Poland,Male,51.0,46-55,,,1989,2,WVS_Wave_2
14072,Poland,Male,25.0,18-25,,,1989,2,WVS_Wave_2
14073,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
14074,Poland,Female,51.0,46-55,,,1989,2,WVS_Wave_2
14075,Poland,Female,29.0,26-35,,,1989,2,WVS_Wave_2
14076,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
14077,Poland,Female,52.0,46-55,,,1989,2,WVS_Wave_2
14078,Poland,Male,46.0,46-55,,,1989,2,WVS_Wave_2
14079,Poland,Male,58.0,56-65,,,1989,2,WVS_Wave_2
14080,Poland,Male,36.0,36-45,,,1989,2,WVS_Wave_2
14081,Poland,Male,37.0,36-45,,,1989,2,WVS_Wave_2
14082,Poland,Female,41.0,36-45,,,1989,2,WVS_Wave_2
14083,Poland,Female,59.0,56-65,,,1989,2,WVS_Wave_2
14084,Poland,Female,57.0,56-65,,,1989,2,WVS_Wave_2
14085,Poland,Male,17.0,Under 18,,,1989,2,WVS_Wave_2
14086,Poland,Male,64.0,56-65,,,1989,2,WVS_Wave_2
14087,Poland,Male,42.0,36-45,,,1989,2,WVS_Wave_2
14088,Poland,Female,40.0,36-45,,,1989,2,WVS_Wave_2
14089,Poland,Male,48.0,46-55,,,1989,2,WVS_Wave_2
14090,Poland,Male,76.0,66+,,,1989,2,WVS_Wave_2
14091,Poland,Male,53.0,46-55,,,1989,2,WVS_Wave_2
14092,Poland,Female,59.0,56-65,,,1989,2,WVS_Wave_2
14093,Poland,Male,75.0,66+,,,1989,2,WVS_Wave_2
14094,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
14095,Poland,Male,19.0,18-25,,,1989,2,WVS_Wave_2
14096,Poland,Male,35.0,26-35,,,1989,2,WVS_Wave_2
14097,Poland,Female,57.0,56-65,,,1989,2,WVS_Wave_2
14098,Poland,Female,49.0,46-55,,,1989,2,WVS_Wave_2
14099,Poland,Male,49.0,46-55,,,1989,2,WVS_Wave_2
14100,Poland,Female,60.0,56-65,,,1989,2,WVS_Wave_2
14101,Poland,Female,26.0,26-35,,,1989,2,WVS_Wave_2
14102,Poland,Male,58.0,56-65,,,1989,2,WVS_Wave_2
14103,Poland,Male,,,,,1989,2,WVS_Wave_2
14104,Poland,Male,26.0,26-35,,,1989,2,WVS_Wave_2
14105,Poland,Male,47.0,46-55,,,1989,2,WVS_Wave_2
14106,Poland,Male,17.0,Under 18,,,1989,2,WVS_Wave_2
14107,Poland,Male,45.0,36-45,,,1989,2,WVS_Wave_2
14108,Poland,Female,52.0,46-55,,,1989,2,WVS_Wave_2
14109,Poland,Female,27.0,26-35,,,1989,2,WVS_Wave_2
14110,Poland,Male,33.0,26-35,,,1989,2,WVS_Wave_2
14111,Poland,Male,32.0,26-35,,,1989,2,WVS_Wave_2
14112,Poland,Male,,,,,1989,2,WVS_Wave_2
14113,Poland,Male,,,,,1989,2,WVS_Wave_2
14114,Poland,Female,18.0,18-25,,,1989,2,WVS_Wave_2
14115,Poland,Female,69.0,66+,,,1989,2,WVS_Wave_2
14116,Poland,Male,43.0,36-45,,,1989,2,WVS_Wave_2
14117,Poland,Male,47.0,46-55,,,1989,2,WVS_Wave_2
14118,Poland,Female,79.0,66+,,,1989,2,WVS_Wave_2
14119,Poland,Female,23.0,18-25,,,1989,2,WVS_Wave_2
14120,Poland,Female,31.0,26-35,,,1989,2,WVS_Wave_2
14121,Poland,Male,54.0,46-55,,,1989,2,WVS_Wave_2
14122,Poland,Male,53.0,46-55,,,1989,2,WVS_Wave_2
14123,Poland,Female,34.0,26-35,,,1989,2,WVS_Wave_2
