country,gender,age_group,count,proportion,population_proportion,sample_proportion,benchmark_proportion,deviation,abs_deviation,normalized_deviation,tvd_contribution
Philippines,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Canada,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
China,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Malaysia,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
China,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Mexico,Female,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Chile,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Canada,Female,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Sweden,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Saudi Arabia,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
United Kingdom,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Denmark,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Algeria,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Germany,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
France,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Finland,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Slovakia,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Türkiye,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Germany,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Hungary,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Germany,Female,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Slovakia,Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Ukraine,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Brazil,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
South Africa,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
South Africa,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Egypt,Male,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Egypt,Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Egypt,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Russian Federation,Female,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Tunisia,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Spain,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Spain,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
United Arab Emirates,Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Saudi Arabia,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Russian Federation,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Kazakhstan,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Hungary,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Australia,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Israel,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Kazakhstan,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Australia,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Ireland {Republic},Male,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Ireland {Republic},Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Austria,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Indonesia,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Indonesia,Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Indonesia,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Indonesia,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Indonesia,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Vietnam,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Pakistan,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
India,Other,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
India,Other,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Norway,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Bangladesh,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Australia,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Italy,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Bangladesh,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Italy,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Kazakhstan,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Pakistan,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Pakistan,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Pakistan,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Japan,Other,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Japan,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Japan,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Argentina,Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Argentina,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Japan,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Armenia,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Pakistan,Male,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Pakistan,Other,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Palestine,Female,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Italy,Male,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Italy,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Italy,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Bangladesh,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
United Kingdom,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Latvia,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
United Kingdom,Male,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Korea South,Female,45-54,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
India,Female,55-64,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
New Zealand,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Malawi,Female,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Malawi,Female,35-44,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Netherlands,Male,18-24,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Netherlands,Male,25-34,1.0,0.0016666666666666668,,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,inf,0.0008333333333333334
Democratic Republic of the Congo,Female,18-25,,,0.0016658875932168,0.0,0.0016658875932168,-0.0016658875932168,0.0016658875932168,-1.0,0.0008329437966084
Ethiopia,Male,26-35,,,0.0016650634675647,0.0,0.0016650634675647,-0.0016650634675647,0.0016650634675647,-1.0,0.00083253173378235
Democratic Republic of the Congo,Male,18-25,,,0.0016558332602608,0.0,0.0016558332602608,-0.0016558332602608,0.0016558332602608,-1.0,0.0008279166301304
Ethiopia,Female,26-35,,,0.0016482513042612,0.0,0.0016482513042612,-0.0016482513042612,0.0016482513042612,-1.0,0.0008241256521306
Brazil,Male,65+,,,0.0016255054362624,0.0,0.0016255054362624,-0.0016255054362624,0.0016255054362624,-1.0,0.0008127527181312
Egypt,Female,18-25,,,0.0016180883053932,0.0,0.0016180883053932,-0.0016180883053932,0.0016180883053932,-1.0,0.0008090441526966
Philippines,Male,26-35,,,0.0016138028520021,0.0,0.0016138028520021,-0.0016138028520021,0.0016138028520021,-1.0,0.00080690142600105
Philippines,Female,26-35,,,0.0015834750280037,0.0,0.0015834750280037,-0.0015834750280037,0.0015834750280037,-1.0,0.00079173751400185
Japan,Male,46-55,,,0.0015734206950477,0.0,0.0015734206950477,-0.0015734206950477,0.0015734206950477,-1.0,0.00078671034752385
Mexico,Female,36-45,,,0.0015628718867005,0.0,0.0015628718867005,-0.0015628718867005,0.0015628718867005,-1.0,0.00078143594335025
Japan,Female,46-55,,,0.0015445762972232,0.0,0.0015445762972232,-0.0015445762972232,0.0015445762972232,-1.0,0.0007722881486116
Russian Federation,Male,26-35,,,0.0015399611935712,0.0,0.0015399611935712,-0.0015399611935712,0.0015399611935712,-1.0,0.0007699805967856
Switzerland,Male,65+,1.0,0.0016666666666666668,0.0001295525525149,0.0016666666666666668,0.0001295525525149,0.0015371141141517668,0.0015371141141517668,11.864792196780387,0.0007685570570758834
Russian Federation,Male,46-55,,,0.0015269400082676,0.0,0.0015269400082676,-0.0015269400082676,0.0015269400082676,-1.0,0.0007634700041338
Pakistan,Male,46-55,,,0.0015257862323546,0.0,0.0015257862323546,-0.0015257862323546,0.0015257862323546,-1.0,0.0007628931161773
Pakistan,Female,46-55,,,0.0015129298721814,0.0,0.0015129298721814,-0.0015129298721814,0.0015129298721814,-1.0,0.0007564649360907
Russian Federation,Female,26-35,,,0.0015053479161818,0.0,0.0015053479161818,-0.0015053479161818,0.0015053479161818,-1.0,0.0007526739580909
Egypt,Male,26-35,,,0.001466778835662,0.0,0.001466778835662,-0.001466778835662,0.001466778835662,-1.0,0.000733389417831
Iran (Islamic Republic of),Male,36-45,,,0.0014339786347072,0.0,0.0014339786347072,-0.0014339786347072,0.0014339786347072,-1.0,0.0007169893173536
Indonesia,Male,65+,,,0.0014095845154042,0.0,0.0014095845154042,-0.0014095845154042,0.0014095845154042,-1.0,0.0007047922577021
Egypt,Female,26-35,,,0.0014061231876652,0.0,0.0014061231876652,-0.0014061231876652,0.0014061231876652,-1.0,0.0007030615938326
Germany,Male,65+,,,0.0014052990620131,0.0,0.0014052990620131,-0.0014052990620131,0.0014052990620131,-1.0,0.00070264953100655
Mexico,Male,36-45,,,0.0013815642432317,0.0,0.0013815642432317,-0.0013815642432317,0.0013815642432317,-1.0,0.00069078212161585
Iran (Islamic Republic of),Female,36-45,,,0.0013815642432317,0.0,0.0013815642432317,-0.0013815642432317,0.0013815642432317,-1.0,0.00069078212161585
Russian Federation,Male,56-65,,,0.0013543680967114,0.0,0.0013543680967114,-0.0013543680967114,0.0013543680967114,-1.0,0.0006771840483557
France,Female,65+,,,0.0013509067689725,0.0,0.0013509067689725,-0.0013509067689725,0.0013509067689725,-1.0,0.00067545338448625
Russian Federation,Male,65+,,,0.0013446434140163,0.0,0.0013446434140163,-0.0013446434140163,0.0013446434140163,-1.0,0.00067232170700815
Mexico,Female,46-55,,,0.0013410172611469,0.0,0.0013410172611469,-0.0013410172611469,0.0013410172611469,-1.0,0.00067050863057345
Bangladesh,Female,46-55,,,0.0013373911082775,0.0,0.0013373911082775,-0.0013373911082775,0.0013373911082775,-1.0,0.00066869555413875
Italy,Female,65+,,,0.0013307981030605,0.0,0.0013307981030605,-0.0013307981030605,0.0013307981030605,-1.0,0.00066539905153025
Bangladesh,Male,46-55,,,0.001325194048626,0.0,0.001325194048626,-0.001325194048626,0.001325194048626,-1.0,0.000662597024313
Viet Nam,Female,36-45,,,0.0013143155900179,0.0,0.0013143155900179,-0.0013143155900179,0.0013143155900179,-1.0,0.00065715779500895
Viet Nam,Male,36-45,,,0.0013087115355834,0.0,0.0013087115355834,-0.0013087115355834,0.0013087115355834,-1.0,0.0006543557677917
Japan,Male,56-65,,,0.0013055798581053,0.0,0.0013055798581053,-0.0013055798581053,0.0013055798581053,-1.0,0.00065278992905265
Viet Nam,Male,26-35,,,0.0013044260821923,0.0,0.0013044260821923,-0.0013044260821923,0.0013044260821923,-1.0,0.00065221304109615
Viet Nam,Female,26-35,,,0.001297338601584,0.0,0.001297338601584,-0.001297338601584,0.001297338601584,-1.0,0.000648669300792
Nigeria,Male,46-55,,,0.0012955255251493,0.0,0.0012955255251493,-0.0012955255251493,0.0012955255251493,-1.0,0.00064776276257465
Nigeria,Female,46-55,,,0.0012833284654978,0.0,0.0012833284654978,-0.0012833284654978,0.0012833284654978,-1.0,0.0006416642327489
Japan,Female,56-65,,,0.0012797023126284,0.0,0.0012797023126284,-0.0012797023126284,0.0012797023126284,-1.0,0.0006398511563142
Egypt,Male,36-45,,,0.0012780540613241,0.0,0.0012780540613241,-0.0012780540613241,0.0012780540613241,-1.0,0.00063902703066205
Philippines,Male,36-45,,,0.0012534951168906,0.0,0.0012534951168906,-0.0012534951168906,0.0012534951168906,-1.0,0.0006267475584453
Egypt,Female,36-45,,,0.001247066936804,0.0,0.001247066936804,-0.001247066936804,0.001247066936804,-1.0,0.000623533468402
Russian Federation,Male,18-25,,,0.0012467372865432,0.0,0.0012467372865432,-0.0012467372865432,0.0012467372865432,-1.0,0.0006233686432716
Philippines,Female,36-45,,,0.0012302547735006,0.0,0.0012302547735006,-0.0012302547735006,0.0012302547735006,-1.0,0.0006151273867503
Iran (Islamic Republic of),Male,26-35,,,0.0012282768719354,0.0,0.0012282768719354,-0.0012282768719354,0.0012282768719354,-1.0,0.0006141384359677
Japan,Male,36-45,,,0.0012129481348058,0.0,0.0012129481348058,-0.0012129481348058,0.0012129481348058,-1.0,0.0006064740674029
Russian Federation,Female,18-25,,,0.0011961359715023,0.0,0.0011961359715023,-0.0011961359715023,0.0011961359715023,-1.0,0.00059806798575115
United Kingdom,Female,65+,,,0.0011849278626334,0.0,0.0011849278626334,-0.0011849278626334,0.0011849278626334,-1.0,0.0005924639313167
Iran (Islamic Republic of),Female,26-35,,,0.0011839389118508,0.0,0.0011839389118508,-0.0011839389118508,0.0011839389118508,-1.0,0.0005919694559254
